#####
#Events
#####

RTPconflicts.9_title;Culture Liberation;;;;;;x
RTPconflicts.9_desc;Slow, simmering, spiteful -- that is how a rebellion begins. Ever since [rtp_defender.GetTitledName] came to power there have been murmurs, angry that a [rtp_defender.Culture.GetName] could think it right to rule over [rtp_attacker.Culture.GetName] people. [rtp_defender.GetSheHeCap] has never understood our ways and never will. I and many others can feel things about to boil over, the strong current of emotion about to tip over into violence. The question is, where do I stand?;;;;;;x
RTPconflicts.9_1;We should be ruled by our own.;;;;;;x
RTPconflicts.9_2;Rebellion is treason!;;;;;;x

RTPconflicts.10_title;Culture Liberation;;;;;;x
RTPconflicts.10_desc;There are many days I could swear our ragtag armor was being held together by zeal alone. New ballads have been sung of even the smallest triumphs, heroes raised from rags, pride swelled to bursting even as we are cut down. We swore we would not fall and now -- now as fire rages through [rtp_defender.GetTitledName]'s lands and war cries turn victorious, I am so drunk on triumph that I am dizzy. We have won, they cry. We have won!;;;;;;x
RTPconflicts.10_1;I will rule the [Root.Culture.GetName] people.;;;;;;x
RTPconflicts.10_2;I fought in order to see our culture prosper, not for reward.;;;;;;x

RTPconflicts.11_title;Call to Arms;;;;;;x
RTPconflicts.11_desc;War has broken out and [rtp_liege.GetTitledName] is requesting that all levies report to the nearest armory in order to be outfitted for the conflict.;;;;;;x
RTPconflicts.11_1;For the [rtp_liege.PrimaryTitle.GetFullBaseName]!;;;;;;x
RTPconflicts.11_2;Not for me.;;;;;;x

RTPconflicts.12_title;Rebellion!;;;;;;x
RTPconflicts.12_desc;A fierce civil war has broken out in our lands, pitting brothers against brothers. Scores of soldiers have been marching through town on their way to the front, and the fires of war have been spotted not far away. It is only a matter of time before the violence reaches us.;;;;;;x
RTPconflicts.12_1;Join the local garrison and stand with my liege.;;;;;;x
RTPconflicts.12_2;Finally! Time to rebel against this tyrant!;;;;;;x
RTPconflicts.12_3;Flee to [rtp_new_liege.GetTitledName]'s realm.;;;;;;x
RTPconflicts.12_4;Barricade the doors and defend my home and family.;;;;;;x

RTPconflicts.13_title;Mercenary;;;;;;x
RTPconflicts.13_desc;While taking a stroll in [Root.Liege.Capital.GetName], a [From.GetManWoman] by the name of [From.GetFirstName] approaches you and offers you a temporary job with the mercenary band [From.PrimaryTitle.GetName].;;;;;;x
RTPconflicts.13_1;Where do I sign?;;;;;;x
RTPconflicts.13_2;Not for me.;;;;;;x

#####
#Tooltips
#####
