#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

### Wonders

upgrade_mbw_great_chain_desc;A massive underwater chain that sits at the bottom of the harbor, waiting to be raised as a blockade in times of war and pestilence.;;;;;;;;;;;;;x

### Market Cross

upgrade_mbw_market_hall;Market Hall;Les Halles;Markthalle;;Sala de Mercado;;;;;;;;;x
upgrade_mbw_market_hall_desc;A covered market hall of a modern design, allowing trade to continue no matter the weather.;;;;;;;;;;;;;x

upgrade_mbw_office_weights_measures;Office of Weights & Measures;Bureau des Poids & Mesures;Büro für Maße und Gewichte;;Oficina de Pesas y Medidas;;;;;;;;;x
upgrade_mbw_office_weights_measures_desc;An establishment of learned men dedicated to furthering and publishing standard weights and measures, to ensure fair trade for all.;;;;;;;;;;;;;x

upgrade_mbw_market_bailiff;Market Bailiff;Huissier de Marché;Markt Gerichtsvollzieher;;Alguacil del Mercado;;;;;;;;;x
upgrade_mbw_market_bailiff_desc;The Bailiff is powerful position, responsible for ensuring the smooth operation of the market, adjudication of trade disputes and the orderly conduct of buyers and sellers.;;;;;;;;;;;;;x

mbw_market_bailiff_custom_modifier_tt;Unlocks the §YMarket Bailiff§! minor title;;;;;;;;;;;;;x


### Imposing Obelisk

upgrade_mbw_vault;Secret Vault;Voûte Secrète;Geheimes Gewölbe;;Bóveda Secreta;;;;;;;;;x
upgrade_mbw_vault_desc;A hidden hollow, buried deep within the obelisk itself.;;;;;;;;;;;;;x

upgrade_mbw_gilded_capstone;Gilded Capstone;Pierre Dorée;Vergoldeter Deckstein;;Piedra Dorada;;;;;;;;;x
upgrade_mbw_gilded_capstone_desc;This golden capstone glitters in the sunlight and can been seen for miles, like an ever watchful eye.;;;;;;;;;;;;;x

upgrade_mbw_decorative_carvings;Intimidating Carvings;Sculptures Intimidantes;Einschüchternde Schnitzereien;;Esculturas Intimidantes;;;;;;;;;x
upgrade_mbw_decorative_carvings_desc;Spiraling stonework that depicts the suffering of traitors and enemies in increasing brutal fashions.;;;;;;;;;;;;;x

### Minor Titles

title_mbw_inspector_of_the_waters;Inspector of the Waters;Inspecteur des Eaux;Inspektor der Gewässer;;Inspector de las Aguas;;;;;;;;;x
title_mbw_inspector_of_the_waters_desc;Responsible for maintaining the supply and quality of the water, from source to city.;;;;;;;;;;;;;x

title_mbw_master_of_the_crossing;Master of the Crossing;Maître de la Traversée;Meister der Überfahrt;;Maestro del Puente;;;;;;;;;x
title_mbw_master_of_the_crossing_desc;Appointed as the one responsible for the maintenance of the bridge and the safety of those who cross it.;;;;;;;;;;;;;x

title_mbw_market_bailiff;Market Bailiff;Huissier de Marché;Markt Gerichtsvollzieher;;Alguacil del Mercado;;;;;;;;;x
title_mbw_market_bailiff_desc;The Bailiff is powerful position, responsible for ensuring the smooth operation of the market, adjudication of trade disputes and the orderly conduct of buyers and sellers.;;;;;;;;;;;;;x

### Artifacts

mbw_artifact_colossus_head;Colossus Head;Tête de Colosse;Kolosskopf;;Cabeza de Coloso;;;;;;;;;x
looted_mbw_artifact_colossus_head_rename;Head of [target_wonder.Location.GetName];Tête de [target_wonder.Location.GetName];Leiter von [target_wonder.Location.GetName];;Jefe de [target_wonder.Location.GetName];;;;;;;;;x
looted_mbw_artifact_colossus_head_desc;The gigantic statue head was brought back as a trophy when the defenses of [target_wonder.Location.GetName] were razed.;;;;;;;;;;;;;x

mbw_artifact_capstone;Obelisk Capstone;Obélisque en Pierre;Obelisk Deckstein;;Piedra del Obelisco;;;;;;;;;x
looted_mbw_artifact_capstone_rename;Capstone of the [target_wonder.Location.GetName];Pierre de la [target_wonder.Location.GetName];Stein der [target_wonder.Location.GetName];;Piedra de la [target_wonder.Location.GetName];;;;;;;;;x
looted_mbw_artifact_capstone_desc;This gleaming capstone is all that remains of the [target_wonder.Location.GetName].;;;;;;;;;;;;;x

mbw_artifact_ledgers;Market Ledgers;Ledgers de Marché;Marktbücher;;Libros de Mercado;;;;;;;;;x
looted_mbw_artifact_ledgers_rename;Ledgers from [target_wonder.Location.GetName];Ledgers de [target_wonder.Location.GetName];Hauptbücher von [target_wonder.Location.GetName];;Libros de [target_wonder.Location.GetName];;;;;;;;;x
looted_mbw_artifact_ledgers_desc;This useful collection of ledgers, contracts, registers and logbooks was recovered from the rubble of the [target_wonder.Location.GetName].;;;;;;;;;;;;;x

mbw_wonder_loot;More Wonder Loot;Plus de Butin;Mehr Beute;;Más botín;;;;;;;;;x

### Custom Localization

String_mbw_Aqueduct;Aqueduct;Aqueduc;Aquädukt;;Acueducto;;;;;;;;;x
String_mbw_Arch;Arch;Arc;Bogen;;Arco;;;;;;;;;x
String_mbw_River_Bridge;River Bridge;Pont sur la Rivière;Flussbrücke;;Puente Fluvial;;;;;;;;;x
String_mbw_Colossus;Harbour Colossus;Colosse de Port;Hafenkoloss;;Coloso de Puetro;;;;;;;;;x
String_mbw_Market;Market;Marché;Markt;;Mercado;;;;;;;;;x
String_mbw_Obelisk;Obelisk;Obélisque;Obelisk;;Obelisco;;;;;;;;;x

String_mbw_aqueduct;aqueduct;aqueduc;aquädukt;;acueducto;;;;;;;;;x
String_mbw_arch;arch;arc;bogen;;arco;;;;;;;;;x
String_mbw_river_bridge;river bridge;pont sur la rivière;flussbrücke;;puente fluvial;;;;;;;;;x
String_mbw_colossus;colossus;colosse;hafenkoloss;;coloso;;;;;;;;;x
String_mbw_market;market cross;marché croisé;marktkreuz;;cruz de mercado;;;;;;;;;x
String_mbw_obelisk;obelisk;obélisque;obelisk;;obelisco;;;;;;;;;x

String_encouraged_fear_1;stirred fear in both commoner and noble alike;suscité la peur chez le roturier et le noble;weckte angst im bürgerlichen und im edlen;;Despertó miedo tanto en los plebeyos como en los nobles;;;;;;;;;x

String_encouraged_fear_2;inspired terror in all those who gaze upon it;terreur inspirée par tous ceux qui la contemplent;terror inspiriert von allen, die darüber nachdenken;;terror inspirado en todos los que lo miran;;;;;;;;;x

String_mbw_colossus_custom_1;The Colossus of [target_province.GetName];Le Colosse de [target_province.GetName];Der Koloss von [target_province.GetName];;El Coloso de [target_province.GetName];;;;;;;;;x

String_mbw_colossus_custom_2;The [This.GetWonderAdjCap] Colossus of [target_province.GetName];Le [This.GetWonderAdjCap] Colosse de [target_province.GetName];Der [This.GetWonderAdjCap] Koloss von [target_province.GetName];;El [This.GetWonderAdjCap] Coloso de [target_province.GetName];;;;;;;;;x

String_mbw_arch_custom_1;Arch of [wonder_owner_original.GetTitledFirstName];Arc de [wonder_owner_original.GetTitledFirstName];Bogen von [wonder_owner_original.GetTitledFirstName];;Arco de [wonder_owner_original.GetTitledFirstName];;;;;;;;;x

String_mbw_arch_custom_2;[This.GetWonderAdjCap] Arch of [wonder_owner_original.GetTitledFirstName];[This.GetWonderAdjCap] Arc de [wonder_owner_original.GetTitledFirstName];[This.GetWonderAdjCap] Bogen von [wonder_owner_original.GetTitledFirstName];;[This.GetWonderAdjCap] El Arco de [wonder_owner_original.GetTitledFirstName];;;;;;;;;x
