b_abaujvar_adj_low_saxon;Niuwiburgisch;Niuwiburgisch;Niuwiburgisch;;Niuwiburgisch;;;;;;;;;x
b_abaujvar_adj_swabian;Niuwiburgisch;Niuwiburgisch;Niuwiburgisch;;Niuwiburgisch;;;;;;;;;x
b_abaujvar_adj_thuringian;Neubërcis;Neubërcis;Neubërcis;;Neubërcis;;;;;;;;;x
b_abberffraw_adj_bavarian;Angelöuis;Angelöuis;Angelöuis;;Angelöuis;;;;;;;;;x
b_abberffraw_adj_german;Angelöuis;Angelöuis;Angelöuis;;Angelöuis;;;;;;;;;x
b_abberffraw_adj_low_frankish;Angelöuis;Angelöuis;Angelöuis;;Angelöuis;;;;;;;;;x
b_abberffraw_adj_low_saxon;Anguloianisch;Anguloianisch;Anguloianisch;;Anguloianisch;;;;;;;;;x
b_abberffraw_adj_swabian;Angelöuis;Angelöuis;Angelöuis;;Angelöuis;;;;;;;;;x
b_abberffraw_adj_thuringian;Angelöuis;Angelöuis;Angelöuis;;Angelöuis;;;;;;;;;x
b_abenberg_adj_bavarian;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_franconian;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_german;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_gothic;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_low_frankish;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_low_german;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_low_saxon;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_swabian;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abenberg_adj_thuringian;Abernbërcis;Abernbërcis;Abernbërcis;;Abernbërcis;;;;;;;;;x
b_abensberg_adj_bavarian;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_franconian;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_german;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_gothic;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_low_frankish;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_low_german;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_low_saxon;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_swabian;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abensberg_adj_thuringian;Abenesbërcis;Abenesbërcis;Abenesbërcis;;Abenesbërcis;;;;;;;;;x
b_abercorn_adj_dutch;Æburcurnigisch;Æburcurnigisch;Æburcurnigisch;;Æburcurnigisch;;;;;;;;;x
b_abercorn_adj_low_german;Æburcurnigisch;Æburcurnigisch;Æburcurnigisch;;Æburcurnigisch;;;;;;;;;x
b_abercorn_adj_low_saxon;Æburcurnigisch;Æburcurnigisch;Æburcurnigisch;;Æburcurnigisch;;;;;;;;;x
b_abingdon_adj_dutch;Abbandunenisch;Abbandunenisch;Abbandunenisch;;Abbandunenisch;;;;;;;;;x
b_abingdon_adj_low_german;Abbandunenisch;Abbandunenisch;Abbandunenisch;;Abbandunenisch;;;;;;;;;x
b_abingdon_adj_low_saxon;Abbandunenisch;Abbandunenisch;Abbandunenisch;;Abbandunenisch;;;;;;;;;x
b_accera_adj_dalmatian;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_italian;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_langobardisch;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_laziale;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_ligurian;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_neapolitan;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_sardinian;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_sicilian;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_tuscan;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_umbrian;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_accera_adj_venetian;Acerrano;Acerrano;Acerrano;;Acerrano;;;;;;;;;x
b_achim_adj_bavarian;Achemisch;Achemisch;Achemisch;;Achemisch;;;;;;;;;x
b_achim_adj_german;Achemisch;Achemisch;Achemisch;;Achemisch;;;;;;;;;x
b_achim_adj_low_frankish;Achemisch;Achemisch;Achemisch;;Achemisch;;;;;;;;;x
b_achim_adj_low_german;Achemisch;Achemisch;Achemisch;;Achemisch;;;;;;;;;x
b_achim_adj_low_saxon;Ekhemisch;Ekhemisch;Ekhemisch;;Ekhemisch;;;;;;;;;x
b_achim_adj_swabian;Achemisch;Achemisch;Achemisch;;Achemisch;;;;;;;;;x
b_achim_adj_thuringian;Achemisch;Achemisch;Achemisch;;Achemisch;;;;;;;;;x
b_acre_adj_bavarian;Akkonisch;Akkonisch;Akkonisch;;Akkonisch;;;;;;;;;x
b_acre_adj_franconian;Akkonisch;Akkonisch;Akkonisch;;Akkonisch;;;;;;;;;x
b_acre_adj_german;Akkonisch;Akkonisch;Akkonisch;;Akkonisch;;;;;;;;;x
b_acre_adj_low_frankish;Akkonisch;Akkonisch;Akkonisch;;Akkonisch;;;;;;;;;x
b_acre_adj_low_saxon;Akkonisch;Akkonisch;Akkonisch;;Akkonisch;;;;;;;;;x
b_acre_adj_swabian;Akkonisch;Akkonisch;Akkonisch;;Akkonisch;;;;;;;;;x
b_acre_adj_thuringian;Akkonisch;Akkonisch;Akkonisch;;Akkonisch;;;;;;;;;x
b_acrokorinthos_adj_bavarian;Herakleianisch;Herakleianisch;Herakleianisch;;Herakleianisch;;;;;;;;;x
b_acrokorinthos_adj_english;Heraclean;Heraclean;Heraclean;;Heraclean;;;;;;;;;x
b_acrokorinthos_adj_franconian;Herakleianisch;Herakleianisch;Herakleianisch;;Herakleianisch;;;;;;;;;x
b_acrokorinthos_adj_german;Herakleianisch;Herakleianisch;Herakleianisch;;Herakleianisch;;;;;;;;;x
b_acrokorinthos_adj_low_frankish;Herakleianisch;Herakleianisch;Herakleianisch;;Herakleianisch;;;;;;;;;x
b_acrokorinthos_adj_low_saxon;Herakleianisch;Herakleianisch;Herakleianisch;;Herakleianisch;;;;;;;;;x
b_acrokorinthos_adj_romanian;Corintian;Corintian;Corintian;;Corintian;;;;;;;;;x
b_acrokorinthos_adj_swabian;Herakleianisch;Herakleianisch;Herakleianisch;;Herakleianisch;;;;;;;;;x
b_acrokorinthos_adj_thuringian;Herakleianisch;Herakleianisch;Herakleianisch;;Herakleianisch;;;;;;;;;x
b_adony_adj_bavarian;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_franconian;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_german;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_gothic;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_low_frankish;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_low_german;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_low_saxon;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_swabian;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adony_adj_thuringian;Adamisch;Adamisch;Adamisch;;Adamisch;;;;;;;;;x
b_adrianopolis_adj_bavarian;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_adrianopolis_adj_franconian;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_adrianopolis_adj_german;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_adrianopolis_adj_gothic;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_adrianopolis_adj_low_frankish;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_adrianopolis_adj_low_saxon;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_adrianopolis_adj_romanian;Adrianopolez;Adrianopolez;Adrianopolez;;Adrianopolez;;;;;;;;;x
b_adrianopolis_adj_swabian;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_adrianopolis_adj_thuringian;Adrianopelis;Adrianopelis;Adrianopelis;;Adrianopelis;;;;;;;;;x
b_aetos_bulgaria_adj_bavarian;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_aetos_bulgaria_adj_franconian;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_aetos_bulgaria_adj_german;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_aetos_bulgaria_adj_low_frankish;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_aetos_bulgaria_adj_low_german;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_aetos_bulgaria_adj_low_saxon;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_aetos_bulgaria_adj_swabian;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_aetos_bulgaria_adj_thuringian;Ajtosisch;Ajtosisch;Ajtosisch;;Ajtosisch;;;;;;;;;x
b_agiosgeorgios_adj_bavarian;Sankt Georgenisch;Sankt Georgenisch;Sankt Georgenisch;;Sankt Georgenisch;;;;;;;;;x
b_agiosgeorgios_adj_franconian;Sankt Georgenisch;Sankt Georgenisch;Sankt Georgenisch;;Sankt Georgenisch;;;;;;;;;x
b_agiosgeorgios_adj_german;Sankt Georgenisch;Sankt Georgenisch;Sankt Georgenisch;;Sankt Georgenisch;;;;;;;;;x
b_agiosgeorgios_adj_low_frankish;Sankt Georgenisch;Sankt Georgenisch;Sankt Georgenisch;;Sankt Georgenisch;;;;;;;;;x
b_agiosgeorgios_adj_low_saxon;Sankt Georgenisch;Sankt Georgenisch;Sankt Georgenisch;;Sankt Georgenisch;;;;;;;;;x
b_agiosgeorgios_adj_swabian;Sankt Georgenisch;Sankt Georgenisch;Sankt Georgenisch;;Sankt Georgenisch;;;;;;;;;x
b_agiosgeorgios_adj_thuringian;Sankt Georgenisch;Sankt Georgenisch;Sankt Georgenisch;;Sankt Georgenisch;;;;;;;;;x
b_agiosnikolaos_adj_bavarian;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_agiosnikolaos_adj_franconian;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_agiosnikolaos_adj_german;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_agiosnikolaos_adj_gothic;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_agiosnikolaos_adj_low_frankish;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_agiosnikolaos_adj_low_saxon;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_agiosnikolaos_adj_swabian;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_agiosnikolaos_adj_thuringian;Sankt Nikolausisch;Sankt Nikolausisch;Sankt Nikolausisch;;Sankt Nikolausisch;;;;;;;;;x
b_ahlden_adj_anglonorse;Ahldanisch;Ahldanisch;Ahldanisch;;Ahldanisch;;;;;;;;;x
b_ahlden_adj_bavarian;Ahldenisch;Ahldenisch;Ahldenisch;;Ahldenisch;;;;;;;;;x
b_ahlden_adj_dutch;Ahldanisch;Ahldanisch;Ahldanisch;;Ahldanisch;;;;;;;;;x
b_ahlden_adj_franconian;Ahldenisch;Ahldenisch;Ahldenisch;;Ahldenisch;;;;;;;;;x
b_ahlden_adj_frisian;Ahldanisch;Ahldanisch;Ahldanisch;;Ahldanisch;;;;;;;;;x
b_ahlden_adj_german;Ahldenisch;Ahldenisch;Ahldenisch;;Ahldenisch;;;;;;;;;x
b_ahlden_adj_gothic;Ahldenisch;Ahldenisch;Ahldenisch;;Ahldenisch;;;;;;;;;x
b_ahlden_adj_low_frankish;Ahldenisch;Ahldenisch;Ahldenisch;;Ahldenisch;;;;;;;;;x
b_ahlden_adj_low_german;Ahldanisch;Ahldanisch;Ahldanisch;;Ahldanisch;;;;;;;;;x
b_ahlden_adj_low_saxon;Ahldanisch;Ahldanisch;Ahldanisch;;Ahldanisch;;;;;;;;;x
b_ahlden_adj_saxon;Ahldanisch;Ahldanisch;Ahldanisch;;Ahldanisch;;;;;;;;;x
b_ahlden_adj_swabian;Ahldenisch;Ahldenisch;Ahldenisch;;Ahldenisch;;;;;;;;;x
b_ahlden_adj_thuringian;Ahldenisch;Ahldenisch;Ahldenisch;;Ahldenisch;;;;;;;;;x
b_ahlen_adj_anglonorse;Aulenisch;Aulenisch;Aulenisch;;Aulenisch;;;;;;;;;x
b_ahlen_adj_bavarian;Ahlenis;Ahlenis;Ahlenis;;Ahlenis;;;;;;;;;x
b_ahlen_adj_dutch;Aulenisch;Aulenisch;Aulenisch;;Aulenisch;;;;;;;;;x
b_ahlen_adj_franconian;Ahlenis;Ahlenis;Ahlenis;;Ahlenis;;;;;;;;;x
b_ahlen_adj_frisian;Aulenisch;Aulenisch;Aulenisch;;Aulenisch;;;;;;;;;x
b_ahlen_adj_german;Ahlenis;Ahlenis;Ahlenis;;Ahlenis;;;;;;;;;x
b_ahlen_adj_gothic;Ahlenis;Ahlenis;Ahlenis;;Ahlenis;;;;;;;;;x
b_ahlen_adj_low_frankish;Aulenisch;Aulenisch;Aulenisch;;Aulenisch;;;;;;;;;x
b_ahlen_adj_low_german;Aulenisch;Aulenisch;Aulenisch;;Aulenisch;;;;;;;;;x
b_ahlen_adj_low_saxon;Aulenisch;Aulenisch;Aulenisch;;Aulenisch;;;;;;;;;x
b_ahlen_adj_saxon;Aulenisch;Aulenisch;Aulenisch;;Aulenisch;;;;;;;;;x
b_ahlen_adj_swabian;Ahlenis;Ahlenis;Ahlenis;;Ahlenis;;;;;;;;;x
b_ahlen_adj_thuringian;Ahlenis;Ahlenis;Ahlenis;;Ahlenis;;;;;;;;;x
b_aigle_adj_bavarian;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_franconian;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_german;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_gothic;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_low_frankish;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_low_german;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_low_saxon;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_swabian;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_aigle_adj_thuringian;Älenis;Älenis;Älenis;;Älenis;;;;;;;;;x
b_akershus_adj_bavarian;Ackerhousis;Ackerhousis;Ackerhousis;;Ackerhousis;;;;;;;;;x
b_akershus_adj_german;Ackerhousis;Ackerhousis;Ackerhousis;;Ackerhousis;;;;;;;;;x
b_akershus_adj_low_frankish;Ackerhousis;Ackerhousis;Ackerhousis;;Ackerhousis;;;;;;;;;x
b_akershus_adj_low_saxon;Akkarhusisch;Akkarhusisch;Akkarhusisch;;Akkarhusisch;;;;;;;;;x
b_akershus_adj_swabian;Ackerhousis;Ackerhousis;Ackerhousis;;Ackerhousis;;;;;;;;;x
b_akershus_adj_thuringian;Ackerhousis;Ackerhousis;Ackerhousis;;Ackerhousis;;;;;;;;;x
b_akhaltsikhe_adj_bavarian;Achalzichenisch;Achalzichenisch;Achalzichenisch;;Achalzichenisch;;;;;;;;;x
b_akhaltsikhe_adj_franconian;Achalzichenisch;Achalzichenisch;Achalzichenisch;;Achalzichenisch;;;;;;;;;x
b_akhaltsikhe_adj_german;Achalzichenisch;Achalzichenisch;Achalzichenisch;;Achalzichenisch;;;;;;;;;x
b_akhaltsikhe_adj_low_frankish;Achalzichenisch;Achalzichenisch;Achalzichenisch;;Achalzichenisch;;;;;;;;;x
b_akhaltsikhe_adj_low_saxon;Achalzichenisch;Achalzichenisch;Achalzichenisch;;Achalzichenisch;;;;;;;;;x
b_akhaltsikhe_adj_swabian;Achalzichenisch;Achalzichenisch;Achalzichenisch;;Achalzichenisch;;;;;;;;;x
b_akhaltsikhe_adj_thuringian;Achalzichenisch;Achalzichenisch;Achalzichenisch;;Achalzichenisch;;;;;;;;;x
b_akhtuba_adj_bavarian;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akhtuba_adj_franconian;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akhtuba_adj_german;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akhtuba_adj_gothic;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akhtuba_adj_low_frankish;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akhtuba_adj_low_saxon;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akhtuba_adj_swabian;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akhtuba_adj_thuringian;Achtubanisch;Achtubanisch;Achtubanisch;;Achtubanisch;;;;;;;;;x
b_akureyri_adj_bavarian;Ackerohris;Ackerohris;Ackerohris;;Ackerohris;;;;;;;;;x
b_akureyri_adj_franconian;Ackerohris;Ackerohris;Ackerohris;;Ackerohris;;;;;;;;;x
b_akureyri_adj_german;Ackerohris;Ackerohris;Ackerohris;;Ackerohris;;;;;;;;;x
b_akureyri_adj_low_frankish;Ackerohris;Ackerohris;Ackerohris;;Ackerohris;;;;;;;;;x
b_akureyri_adj_low_german;Ackerohris;Ackerohris;Ackerohris;;Ackerohris;;;;;;;;;x
b_akureyri_adj_swabian;Ackerohris;Ackerohris;Ackerohris;;Ackerohris;;;;;;;;;x
b_akureyri_adj_thuringian;Ackerohris;Ackerohris;Ackerohris;;Ackerohris;;;;;;;;;x
b_alabuga_adj_bavarian;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_franconian;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_german;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_gothic;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_low_frankish;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_low_german;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_low_saxon;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_swabian;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_alabuga_adj_thuringian;Jelabuganisch;Jelabuganisch;Jelabuganisch;;Jelabuganisch;;;;;;;;;x
b_aldersbach_adj_bavarian;Oidaschbonisch;Oidaschbonisch;Oidaschbonisch;;Oidaschbonisch;;;;;;;;;x
b_aldersbach_adj_franconian;Oidaschbonisch;Oidaschbonisch;Oidaschbonisch;;Oidaschbonisch;;;;;;;;;x
b_aldersbach_adj_low_frankish;Oidaschbonisch;Oidaschbonisch;Oidaschbonisch;;Oidaschbonisch;;;;;;;;;x
b_aldersbach_adj_swabian;Oidaschbonisch;Oidaschbonisch;Oidaschbonisch;;Oidaschbonisch;;;;;;;;;x
b_aldersbach_adj_thuringian;Oidaschbonisch;Oidaschbonisch;Oidaschbonisch;;Oidaschbonisch;;;;;;;;;x
b_aleksin_adj_bavarian;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_franconian;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_german;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_gothic;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_low_frankish;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_low_german;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_low_saxon;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_swabian;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_aleksin_adj_thuringian;Alexinisch;Alexinisch;Alexinisch;;Alexinisch;;;;;;;;;x
b_alessandria_adj_romanian;Alexandrian;Alexandrian;Alexandrian;;Alexandrian;;;;;;;;;x
b_alexandretta_adj_romanian;Alexãndresc;Alexãndresc;Alexãndresc;;Alexãndresc;;;;;;;;;x
b_alexandria_adj_bavarian;Alexandrienisch;Alexandrienisch;Alexandrienisch;;Alexandrienisch;;;;;;;;;x
b_alexandria_adj_franconian;Alexandrienisch;Alexandrienisch;Alexandrienisch;;Alexandrienisch;;;;;;;;;x
b_alexandria_adj_german;Alexandrienisch;Alexandrienisch;Alexandrienisch;;Alexandrienisch;;;;;;;;;x
