#code_name;Name;;;;;;;;;;;;x
#code_name_desc;Description;;;;;;;;;;;;x

EB_great_steward_bloodline_desc;[This.GetFirstName] was uncontested in matters of stewardship. [This.GetHerHisCap] name and bloodline will be remembered, for [This.GetSheHe] shall be one the greatest stewards that lived in the medieval world.;;;;;;;;;;;;x

EB_great_spymaster_bloodline;The Great Spymaster Bloodline;;;;;;;;;;;;x
EB_great_spymaster_bloodline_desc;[This.GetFirstName] was uncontested in matters of intrigue. [This.GetHerHisCap] name and bloodline will be remembered, for [This.GetSheHe] shall be one the greatest spymasters that lived in the medieval world.;;;;;;;;;;;;x

EB_great_philosopher_bloodline;The Great Philosopher Bloodline;;;;;;;;;;;;x
EB_great_philosopher_bloodline_desc;[This.GetFirstName] rivaled the Classical Era's great philosophers. [This.GetHerHisCap] name and bloodline will be remembered, for [This.GetSheHe] shall be one the greatest philosophers humanity has ever known.;;;;;;;;;;;;x

EB_mastermind_bloodline;The Mastermind Bloodline;;;;;;;;;;;;x
EB_mastermind_bloodline_desc;An excellent diplomat, an ingenius commander, a brilliant administrator, an outstanding spy and a thoughtful philosopher, [This.GetFirstName] was a [This.GetManWoman] everyone aspired to.;;;;;;;;;;;;x

EB_charitable_bloodline;The Charitable Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_charitable_bloodline_desc;A charitable person, [This.GetFirstName] always gave to those who needed it the most. [This.GetSheHeCap] was famous among the nobility, the clergy and the common people. [This.GetHerHisCap] realm prospered under [This.GetHerHis] rule.;;;;;;;;;;;;x

EB_deceitful_bloodline;The Deceitful Bloodline of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_deceitful_bloodline_desc;A deceitful person, [This.GetFirstName] always lurked in the shadows, going about [This.GetHerHis] business in complete secrecy.;;;;;;;;;;;;x

EB_slothful_bloodline;[This.GetTitledFirstName] The Slothful;;;;;;;;;;;;x
EB_slothful_bloodline_desc;Rarely leaving [This.GetHerHis] personal castle and guard, [This.GetFirstName] was a textbook case of slothful person.;;;;;;;;;;;;x

EB_possessed_bloodline;The Possessed Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_possessed_bloodline_desc;[This.GetFirstName]'s dreams were frequently visions of the future, probably a work of the devil himself. While this gave [This.GetHerHim] an advantage in intrigue and battle, [This.GetSheHe] was not very popular among the clergy.;;;;;;;;;;;;x

EB_ambitious_bloodline;The Ambitious Bloodline of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_ambitious_bloodline_desc;[This.GetFirstName] always dreamt of expanding [This.GetHerHis] money coffers and realm's borders, and make [This.GetHerHis] culture dominate the known world.;;;;;;;;;;;;x

EB_rational_bloodline;[This.GetTitledFirstName] The Rational;;;;;;;;;;;;x
EB_rational_bloodline_desc;Using logic and facts, [This.GetFirstName] was an efficient problem solver, capable of running a realm with justice, efficiency, and fairness.;;;;;;;;;;;;x

EB_sinner_bloodline;The Sinister Bloodline of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_sinner_bloodline_desc;Having a personality that goes directly against the teachings of the church, [This.GetFirstName] and [This.GetHerHis] ancestors will have a place in the deepest dungeons of hell.;;;;;;;;;;;;x

EB_virtue_bloodline;The virtuous Bloodline of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_virtue_bloodline_desc;A truly pious person ,[This.GetFirstName] was a model [This.Religion.GetName] ruler. Heaven awaits [This.GetHerHim] and [This.GetHerHis] ancestors.;;;;;;;;;;;;x

EB_western_europe_conqueror_bloodline;The Conqueror of Western Europe;;;;;;;;;;;;x
EB_western_europe_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of Western Europe. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_northern_europe_conqueror_bloodline;The Conqueror of Northern Europe;;;;;;;;;;;;x
EB_northern_europe_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of Northern Europe. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_eastern_europe_conqueror_bloodline;The Conqueror of Eastern Europe;;;;;;;;;;;;x
EB_eastern_europe_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of Eastern Europe. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_southern_europe_conqueror_bloodline;The Conqueror of Southern Europe;;;;;;;;;;;;x
EB_southern_europe_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of Southern Europe. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_western_steppes_conqueror_bloodline;The Conqueror of the Western Steppes;;;;;;;;;;;;x
EB_western_steppes_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of the Western Steppes. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_north_africa_conqueror_bloodline;The Conqueror of North Africa;;;;;;;;;;;;x
EB_north_africa_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of North Africa. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_south_africa_conqueror_bloodline;The Conqueror of South Africa;;;;;;;;;;;;x
EB_south_africa_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of South Africa. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_middle_east_conqueror_bloodline;The Conqueror of the Middle East;;;;;;;;;;;;x
EB_middle_east_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of the Middle East. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_central_asia_conqueror_bloodline;The Conqueror of Central Asia;;;;;;;;;;;;x
EB_central_asia_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of Central Asia. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_india_conqueror_bloodline;The Conqueror of India;;;;;;;;;;;;x
EB_india_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow and encompass all of India. [This.GetHerHisCap] military achievements are comparable, to those of Great Roman Emperors.;;;;;;;;;;;;x

EB_africa_great_conqueror_bloodline;The Great Conqueror of Africa;;;;;;;;;;;;x
EB_africa_great_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow to such a size, encompassing all of Africa, rivaling even the Chinese Empire in land area, population and wealth. Alexander the Great, would be jealous of [This.GetHerHis] accomplishments.;;;;;;;;;;;;x

EB_europe_great_conqueror_bloodline;The Great Conqueror of Europe;;;;;;;;;;;;x
EB_europe_great_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow to such a size, encompassing all of Europe, rivaling even the Chinese Empire in land area, population and wealth. Alexander the Great, would be jealous of [This.GetHerHis] accomplishments.;;;;;;;;;;;;x

EB_steppe_great_conqueror_bloodline;The Great Conqueror of the Steppes;;;;;;;;;;;;x
EB_steppe_great_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow to such a size, encompassing all of the Steppes, rivaling even the Chinese Empire in land area, population and wealth. Alexander the Great, would be jealous of [This.GetHerHis] accomplishments.;;;;;;;;;;;;x

EB_central_asia_great_conqueror_bloodline;The Great Conqueror of Central Asia;;;;;;;;;;;;x
EB_central_asia_great_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow to such a size, encompassing all of Central Asia, rivaling even the Chinese Empire in land area, population and wealth. Alexander the Great, would be jealous of [This.GetHerHis] accomplishments.;;;;;;;;;;;;x

EB_middle_east_great_conqueror_bloodline;The Great Conqueror of the Middle East;;;;;;;;;;;;x
EB_middle_east_great_conqueror_bloodline_desc;[This.GetFirstName] has made [This.GetHerHis] realm grow to such a size, encompassing all of the Middle East, rivaling even the Chinese Empire in land area, population and wealth. Alexander the Great, would be jealous of [This.GetHerHis] accomplishments.;;;;;;;;;;;;x

EB_schismatic_bloodline;The Schismatic Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_schismatic_bloodline_desc;Driven by [This.GetHerHis] greed of power, [This.GetFirstName] is responsible for the schism of the Catholic Church. [This.GetHerHisCap] actions have reduced the power of the Pope, damaging the reputation of the office.;;;;;;;;;;;;x

EB_self_crowned_bloodline;The Autocephalous Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_self_crowned_bloodline_desc;In this blatant show of greed, arrogance and ambition, [This.GetTitledFirstName] has shown that nothing stands between [This.GetHerHim] and [This.GetHerHis] glory.;;;;;;;;;;;;x

EB_fertile_bloodline;The Fertile Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_fertile_bloodline_desc;[This.GetFirstName] was known for [This.GetHerHis] lustful ways, having as many as 30 children! Taking special care for all his children, [This.GetSheHe] is a model [This.GetFatherMother].;;;;;;;;;;;;x

EB_lawmaker_bloodline;The Lawmaker Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_lawmaker_bloodline_desc;Bringing [This.GetHerHis] people out of the old ways and introducing them to civilization, [This.GetFirstName] will be remembered, for [This.GetSheHe] accomplished a great feat towards empowering [This.GetHerHis] realm.;;;;;;;;;;;;x

EB_uniter_of_kingdoms_bloodline;The Uniter Of the Kingdoms;;;;;;;;;;;;x
EB_uniter_of_kingdoms_bloodline_desc;Under [This.GetHerHis] banner, The Isles now belong to the [This.GetAdjective] crown. [This.GetHerHisCap] accomplishments of diplomacy, warfare and development will be remembered through the ages.;;;;;;;;;;;;x

EB_glorious_bloodline;Blood of [This.GetTitledFirstName] The Great;;;;;;;;;;;;x
EB_glorious_bloodline_desc;Under an extremely short amount of time, [This.GetFirstName] managed to build a mighty empire, starting [This.GetHerHis] reign only ruling a few settlements. [This.GetHerHisCap] military victories are comparable to those of Alexander The Great. As such, [This.GetHerHis] name will live on through the ages, giving inspiration to new generations of Great Conquerors.;;;;;;;;;;;;x

EB_lasting_dynasty_bloodline;The Lasting [This.GetOnlyDynastyName] Dynasty;;;;;;;;;;;;x
EB_lasting_dynasty_bloodline_desc;The [This.GetOnlyDynastyName] Dynasty has been on the forefront of politics in Europe for multiple generations, marking their name in the history books.;;;;;;;;;;;;x

EB_prester_bloodline;The Prester Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_prester_bloodline_desc;[This.GetFirstName] has managed to reach the lands which Prester John, a legendary Christian patriarch, likely ruled. Now, [This.GetFirstName] can claim Prester John's holyness!;;;;;;;;;;;;x

EB_russian_hegemon_bloodline;The Tsarist Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
EB_russian_hegemon_bloodline_desc;After countless battles against enemy tribes, hordes and feudal overlords, [This.GetFirstName] has managed to unite the Russian Lands and proclaim [This.GetHerselfHimself] the first Tsar of Russia.;;;;;;;;;;;;x

EB_holy_protector_bloodline;The Blood of the Holy Protector;;;;;;;;;;;;x
EB_holy_protector_bloodline_desc;[This.GetFirstName] has managed to have the most important holy sites of the Abrahamic religions under [This.GetHerHis] realm. The religious world will never be the same again.;;;;;;;;;;;;x

EB_great_pentarch_bloodline;The Blood of the Great Pentarch;;;;;;;;;;;;x
EB_great_pentarch_bloodline_desc;[This.GetFirstName] has managed to have the most important holy sites of Orthodox Christianity under [This.GetHerHis] realm. The religious world will never be the same again.;;;;;;;;;;;;x

#EB_new_augustus_bloodline;The Blood of the Novus Augustus;;;;;;;;;;;;x
#EB_new_augustus_bloodline_desc;[This.GetFirstName] has managed to reclaim some of the previous glory of The Roman Empire, and ressurect the Greatest Empire that has ever existed.;;;;;;;;;;;;x

EB_restorer_of_the_empire_bloodline;The Blood of the Magnus Augustus;;;;;;;;;;;;x
EB_restorer_of_the_empire_bloodline_desc;[This.GetFirstName] has managed to reclaim all of the glory of The Roman Empire, and make it once again, the Greatest Empire that has ever existed.;;;;;;;;;;;;x

EB_prophesied_bloodline;Prophesied's Bloodline;;;;;;;;;;;;x
EB_prophesied_bloodline_desc;[This.GetFirstName] has become the new prophet of the Zoroastrian people. Truly, a great, pious and respected religious leader, bringing Zoroastrianism on the forefront of religions in the Middle East.;;;;;;;;;;;;x

EB_kingdom_of_david_bloodline;Blood of the First King;;;;;;;;;;;;x
EB_kingdom_of_david_bloodline_desc;[This.GetFirstName] has managed to accomplish a feat which many of [This.GetHerHis] ancestors could only dream about: bringing the Promised Land back to it's people, and making it the stronghold of Judaism.;;;;;;;;;;;;x

##Curently Unused
#EB_hateful_bloodline;The Hateful Blood of [This.GetTitledFirstName];;;;;;;;;;;;x
#EB_hateful_bloodline_desc;[This.GetFirstName] will be remembered as one of the most hated rulers among all nobles.;;;;;;;;;;;;x

#EB_beloved_bloodline;Beloved Liege Blood;;;;;;;;;;;;x
#EB_beloved_bloodline_desc;[This.GetFirstName] will be remembered as one of the most beloved rulers among every noble.;;;;;;;;;;;;x
